Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Ipanema;2;1;1;80;3500.0;1100.0;345.0;4945.0;43.75;61.81;Apartamento
Casa de Condomínio;Barra da Tijuca;6;0;5;950;30000.0;1200.0;15000.0;46200.0;31.58;48.63;Apartamento
Apartamento;Engenho Novo;2;0;0;50;900.0;250.0;0.0;1150.0;18.0;23.0;Apartamento
Apartamento;Leblon;3;1;1;150;7000.0;2500.0;380.0;9880.0;46.67;65.87;Apartamento
Apartamento;Copacabana;2;0;0;90;2600.0;757.0;207.0;3564.0;28.89;39.6;Apartamento
Quitinete;Copacabana;1;0;0;35;1300.0;380.0;68.0;1748.0;37.14;49.94;Apartamento
Casa;Campo Grande;2;0;1;60;900.0;0.0;0.0;900.0;15.0;15.0;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;68;2000.0;593.0;75.0;2668.0;29.41;39.24;Apartamento
Apartamento;Todos os Santos;2;0;0;70;1200.0;300.0;0.0;1500.0;17.14;21.43;Apartamento
Apartamento;Campo Grande;2;1;0;50;750.0;230.0;0.0;980.0;15.0;19.6;Apartamento
Casa de Vila;Madureira;2;1;0;78;1000.0;0.0;0.0;1000.0;12.82;12.82;Casa
Apartamento;Botafogo;2;1;1;70;2800.0;705.0;1168.0;4673.0;40.0;66.76;Apartamento
Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;0.0;3315.0;30.23;38.55;Apartamento
Apartamento;Tijuca;2;0;0;52;1400.0;740.0;202.0;2342.0;26.92;45.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0;3506.0;26.14;39.84;Apartamento
Quitinete;Flamengo;1;0;0;21;900.0;455.0;29.0;1384.0;42.86;65.9;Apartamento
Apartamento;Urca;2;0;1;95;3900.0;300.0;95.0;4295.0;41.05;45.21;Apartamento
Apartamento;Lagoa;4;2;1;181;5800.0;3091.0;783.0;9674.0;32.04;53.45;Apartamento
Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;0.0;1270.0;13.33;16.93;Apartamento
Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0;2951.0;38.33;49.18;Apartamento
Apartamento;Lagoa;2;1;1;81;4350.0;689.0;237.0;5276.0;53.7;65.14;Apartamento
Apartamento;Lagoa;3;3;3;400;30000.0;5900.0;2900.0;38800.0;75.0;97.0;Apartamento
Apartamento;Copacabana;4;1;1;236;15000.0;2300.0;0.0;17300.0;63.56;73.31;Apartamento
Apartamento;Vila Valqueire;2;0;0;70;850.0;100.0;42.0;992.0;12.14;14.17;Apartamento
Apartamento;Copacabana;1;0;0;50;1800.0;600.0;30.0;2430.0;36.0;48.6;Apartamento
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;2710.0;23.33;30.11;Apartamento
Apartamento;Ipanema;4;2;2;220;15900.0;4168.0;0.0;20068.0;72.27;91.22;Apartamento
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0;4190.0;27.98;49.88;Apartamento
Apartamento;Barra da Tijuca;3;4;3;170;5500.0;1317.0;590.0;7407.0;32.35;43.57;Apartamento
Apartamento;São Conrado;3;3;2;340;12000.0;1800.0;300.0;14100.0;35.29;41.47;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;92;3000.0;1300.0;127.0;4427.0;32.61;48.12;Apartamento
Quitinete;Flamengo;1;0;0;42;1550.0;300.0;0.0;1850.0;36.9;44.05;Apartamento
Apartamento;Praça Seca;1;0;0;60;750.0;30.0;0.0;780.0;12.5;13.0;Apartamento
Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0;3948.0;23.17;48.15;Apartamento
Apartamento;Grajaú;2;0;0;60;1300.0;600.0;0.0;1900.0;21.67;31.67;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;160;1900.0;1038.0;158.0;3096.0;11.88;19.35;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1150.0;650.0;86.0;1886.0;16.43;26.94;Apartamento
Apartamento;Copacabana;2;0;1;90;3400.0;1400.0;122.0;4922.0;37.78;54.69;Apartamento
Apartamento;Leblon;4;2;2;250;16000.0;4500.0;620.0;21120.0;64.0;84.48;Apartamento
Casa;Recreio dos Bandeirantes;3;4;3;360;12000.0;0.0;6072.0;18072.0;33.33;50.2;Casa
Apartamento;São Conrado;4;2;3;320;12000.0;3811.0;438.0;16249.0;37.5;50.78;Apartamento
Apartamento;Vila da Penha;2;0;0;60;1310.0;180.0;35.0;1525.0;21.83;25.42;Apartamento
Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0;2430.0;19.74;31.97;Apartamento
Apartamento;Ipanema;3;1;1;140;6500.0;1800.0;506.0;8806.0;46.43;62.9;Apartamento
Apartamento;Leblon;2;0;0;60;3500.0;480.0;151125.0;155105.0;58.33;2585.08;Apartamento
Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;0.0;2770.0;18.84;40.14;Apartamento
Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0;2980.0;31.75;47.3;Apartamento
Casa de Condomínio;Barra da Tijuca;6;4;4;1000;15000.0;2600.0;0.0;17600.0;15.0;17.6;Apartamento
Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2045.0;444.0;4989.0;9.58;19.11;Apartamento
Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0;2592.0;20.14;36.0;Apartamento
Casa de Condomínio;São Conrado;3;4;3;523;15000.0;3968.0;1013.0;19981.0;28.68;38.2;Apartamento
Apartamento;Leme;3;1;0;90;3600.0;900.0;350.0;4850.0;40.0;53.89;Apartamento
Casa;Recreio dos Bandeirantes;4;5;3;360;15000.0;0.0;5624.0;20624.0;41.67;57.29;Casa
Apartamento;Leblon;3;1;2;200;23000.0;3600.0;1500.0;28100.0;115.0;140.5;Apartamento
Apartamento;Ipanema;2;1;1;75;4800.0;865.0;118.0;5783.0;64.0;77.11;Apartamento
Casa de Vila;Bonsucesso;1;0;0;30;800.0;0.0;0.0;800.0;26.67;26.67;Casa
Apartamento;Copacabana;3;1;0;200;9500.0;1600.0;500.0;11600.0;47.5;58.0;Apartamento
Apartamento;Tijuca;1;0;0;40;1100.0;500.0;20.0;1620.0;27.5;40.5;Apartamento
Apartamento;Tijuca;2;1;0;90;1300.0;769.0;0.0;2069.0;14.44;22.99;Apartamento
Apartamento;Barra da Tijuca;4;3;2;225;7000.0;3200.0;8000.0;18200.0;31.11;80.89;Apartamento
Apartamento;Vila Isabel;2;1;1;50;900.0;870.0;47.0;1817.0;18.0;36.34;Apartamento
Apartamento;Barra da Tijuca;4;3;4;206;10000.0;2850.0;3584.0;16434.0;48.54;79.78;Apartamento
Apartamento;Barra da Tijuca;4;3;3;160;6700.0;2300.0;434.0;9434.0;41.88;58.96;Apartamento
Apartamento;Copacabana;3;0;1;130;4000.0;1400.0;190.0;5590.0;30.77;43.0;Apartamento
Casa de Condomínio;Itanhangá;4;0;2;400;10000.0;1400.0;1500.0;12900.0;25.0;32.25;Apartamento
Apartamento;Ipanema;3;1;1;180;7500.0;2930.0;0.0;10430.0;41.67;57.94;Apartamento
Apartamento;Quintino Bocaiúva;1;1;0;39;600.0;354.0;0.0;954.0;15.38;24.46;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;60;1000.0;70.0;0.0;1070.0;16.67;17.83;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;0.0;3555.0;26.67;39.5;Apartamento
Apartamento;Ipanema;3;1;1;250;20000.0;1000.0;895.0;21895.0;80.0;87.58;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2000.0;1100.0;3200.0;6300.0;28.57;90.0;Apartamento
Apartamento;Méier;2;1;0;60;1000.0;580.0;150.0;1730.0;16.67;28.83;Apartamento
Apartamento;Irajá;2;0;0;50;750.0;213.0;0.0;963.0;15.0;19.26;Apartamento
Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0;1320.0;39.13;57.39;Apartamento
Apartamento;Lapa;0;0;0;30;900.0;280.0;22.0;1202.0;30.0;40.07;Apartamento
Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0;4365.0;21.54;33.58;Apartamento
Apartamento;Flamengo;2;1;0;130;4600.0;640.0;0.0;5240.0;35.38;40.31;Apartamento
Casa;Jardim Botânico;4;3;0;531;18000.0;0.0;702.0;18702.0;33.9;35.22;Casa
Casa de Condomínio;Barra da Tijuca;6;4;4;622;10000.0;0.0;0.0;10000.0;16.08;16.08;Apartamento
Apartamento;Copacabana;1;1;0;45;2300.0;1100.0;0.0;3400.0;51.11;75.56;Apartamento
Apartamento;Copacabana;3;0;0;100;3200.0;860.0;0.0;4060.0;32.0;40.6;Apartamento
Apartamento;Leblon;2;0;1;70;5500.0;830.0;141.0;6471.0;78.57;92.44;Apartamento
Apartamento;Flamengo;3;0;0;121;2200.0;1249.0;0.0;3449.0;18.18;28.5;Apartamento
Casa de Condomínio;Taquara;3;3;1;280;5000.0;865.0;1100.0;6965.0;17.86;24.88;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0;2519.0;18.0;25.19;Apartamento
Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0;3317.0;27.71;39.96;Apartamento
Casa;Glória;4;3;2;851;22000.0;0.0;980.0;22980.0;25.85;27.0;Casa
Casa;Vargem Pequena;3;1;3;138;2350.0;350.0;130.0;2830.0;17.03;20.51;Casa
Apartamento;Barra da Tijuca;3;4;2;270;8000.0;1450.0;550.0;10000.0;29.63;37.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;0.0;4109.0;31.11;45.66;Apartamento
Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0;3060.0;19.51;37.32;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;6114.0;38.46;52.26;Apartamento
Apartamento;Barra da Tijuca;2;2;2;69;2000.0;1275.0;1203.0;4478.0;28.99;64.9;Apartamento
Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0;2832.0;25.33;37.76;Apartamento
Apartamento;Ipanema;4;5;4;390;30000.0;6607.0;0.0;36607.0;76.92;93.86;Apartamento
Casa;Campo Grande;1;0;0;50;500.0;0.0;0.0;500.0;10.0;10.0;Casa
Apartamento;Leblon;4;2;1;184;10000.0;2100.0;700.0;12800.0;54.35;69.57;Apartamento
Apartamento;Leblon;3;1;0;90;4690.0;926.0;254.0;5870.0;52.11;65.22;Apartamento
Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;0.0;1400.0;14.52;22.58;Apartamento
Casa de Condomínio;Maracanã;2;0;0;50;2200.0;70.0;20.0;2290.0;44.0;45.8;Apartamento
Apartamento;Campo Grande;2;1;0;60;700.0;360.0;0.0;1060.0;11.67;17.67;Apartamento
Apartamento;Flamengo;1;1;0;35;1000.0;490.0;0.0;1490.0;28.57;42.57;Apartamento
Apartamento;Copacabana;1;0;0;45;2000.0;610.0;0.0;2610.0;44.44;58.0;Apartamento
Apartamento;Vila Valqueire;3;1;1;107;1700.0;300.0;853.0;2853.0;15.89;26.66;Apartamento
Apartamento;Catete;2;0;0;69;1900.0;578.0;138.0;2616.0;27.54;37.91;Apartamento
Apartamento;Lagoa;2;1;1;80;3000.0;2600.0;0.0;5600.0;37.5;70.0;Apartamento
Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;400.0;7260.0;35.29;42.71;Apartamento
Apartamento;Leblon;3;0;1;155;7500.0;1550.0;530.0;9580.0;48.39;61.81;Apartamento
Apartamento;Laranjeiras;3;0;1;100;3100.0;920.0;0.0;4020.0;31.0;40.2;Apartamento
Apartamento;Ipanema;5;3;4;800;90000.0;9188.0;60230.0;159418.0;112.5;199.27;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;4100.0;19.44;22.78;Apartamento
Apartamento;Leme;1;0;0;35;1900.0;500.0;350.0;2750.0;54.29;78.57;Apartamento
Apartamento;Tijuca;1;1;0;48;1200.0;650.0;21.0;1871.0;25.0;38.98;Apartamento
Apartamento;Ipanema;3;1;1;158;7000.0;1700.0;484.0;9184.0;44.3;58.13;Apartamento
Quitinete;Copacabana;1;0;0;20;1150.0;450.0;71.0;1671.0;57.5;83.55;Apartamento
Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0;3480.0;35.82;51.94;Apartamento
Apartamento;Ipanema;3;1;1;130;10000.0;1800.0;462.0;12262.0;76.92;94.32;Apartamento
Quitinete;Jacarepaguá;1;0;0;45;590.0;70.0;0.0;660.0;13.11;14.67;Apartamento
Apartamento;Ipanema;2;1;1;200;23000.0;2500.0;800.0;26300.0;115.0;131.5;Apartamento
Apartamento;Leblon;1;1;0;59;2450.0;1707.0;313.0;4470.0;41.53;75.76;Apartamento
Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;0.0;1250.0;12.94;14.71;Apartamento
Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0;3090.0;25.29;35.52;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0;5990.0;34.62;76.79;Apartamento
Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0;2229.0;19.72;31.39;Apartamento
Apartamento;Ipanema;2;1;1;100;6000.0;4500.0;443.0;10943.0;60.0;109.43;Apartamento
Apartamento;Catete;2;1;0;84;3500.0;1376.0;214.0;5090.0;41.67;60.6;Apartamento
Apartamento;Cachambi;2;1;0;60;1200.0;300.0;0.0;1500.0;20.0;25.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;8;5;900;20000.0;2200.0;1177.0;23377.0;22.22;25.97;Apartamento
Apartamento;Copacabana;4;2;3;389;12400.0;4829.0;1153.0;18382.0;31.88;47.25;Apartamento
Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0;4100.0;29.76;48.81;Apartamento
Casa de Condomínio;Barra da Tijuca;4;5;4;900;20000.0;1500.0;0.0;21500.0;22.22;23.89;Apartamento
Apartamento;Barra da Tijuca;2;1;0;58;1250.0;676.0;0.0;1926.0;21.55;33.21;Apartamento
Apartamento;Flamengo;1;0;0;36;1000.0;495.0;55.0;1550.0;27.78;43.06;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;200;3950.0;1000.0;0.0;4950.0;19.75;24.75;Apartamento
Apartamento;Leblon;4;2;1;123;7000.0;1800.0;655.0;9455.0;56.91;76.87;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0;4400.0;27.47;48.35;Apartamento
Quitinete;Centro;1;0;0;25;800.0;350.0;10.0;1160.0;32.0;46.4;Apartamento
Apartamento;Ipanema;1;1;0;38;2300.0;630.0;102.0;3032.0;60.53;79.79;Apartamento
Casa de Vila;Tanque;3;1;1;240;2000.0;40.0;100.0;2140.0;8.33;8.92;Casa
Apartamento;Recreio dos Bandeirantes;2;2;1;105;2100.0;648.0;156.0;2904.0;20.0;27.66;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;2400.0;1600.0;4500.0;8500.0;17.14;60.71;Apartamento
Apartamento;Campo Grande;2;1;0;48;700.0;320.0;0.0;1020.0;14.58;21.25;Apartamento
Apartamento;Ipanema;4;2;2;250;9000.0;3700.0;1133.0;13833.0;36.0;55.33;Apartamento
Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0;2601.0;12.22;14.45;Apartamento
Apartamento;Barra da Tijuca;4;3;1;260;9500.0;2800.0;0.0;12300.0;36.54;47.31;Apartamento
Apartamento;Copacabana;4;0;0;135;4200.0;880.0;0.0;5080.0;31.11;37.63;Apartamento
Apartamento;Ipanema;3;0;1;50;9500.0;3600.0;0.0;13100.0;190.0;262.0;Apartamento
Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0;1241.0;32.69;47.73;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0;3210.0;26.32;42.24;Apartamento
Casa de Vila;Bento Ribeiro;1;1;0;50;900.0;0.0;0.0;900.0;18.0;18.0;Casa
Apartamento;Oswaldo Cruz;3;0;0;65;1350.0;305.0;0.0;1655.0;20.77;25.46;Apartamento
Apartamento;Penha;2;1;1;56;1500.0;438.0;0.0;1938.0;26.79;34.61;Apartamento
Apartamento;Tijuca;3;1;0;115;2400.0;524.0;110.0;3034.0;20.87;26.38;Apartamento
Apartamento;Vila Isabel;1;0;0;45;1000.0;350.0;20.0;1370.0;22.22;30.44;Apartamento
Apartamento;Flamengo;3;1;2;155;6500.0;1300.0;576.0;8376.0;41.94;54.04;Apartamento
Apartamento;Barra da Tijuca;3;2;1;170;4700.0;1500.0;500.0;6700.0;27.65;39.41;Apartamento
Apartamento;Ipanema;2;1;0;63;4000.0;723.0;172.0;4895.0;63.49;77.7;Apartamento
Apartamento;Jardim Botânico;2;1;1;75;3900.0;1500.0;0.0;5400.0;52.0;72.0;Apartamento
Apartamento;Campo Grande;1;1;0;55;750.0;517.0;0.0;1267.0;13.64;23.04;Apartamento
Casa;Bonsucesso;6;2;1;180;4500.0;0.0;0.0;4500.0;25.0;25.0;Casa
Apartamento;Copacabana;3;1;0;90;4500.0;1300.0;395.0;6195.0;50.0;68.83;Apartamento
Casa;Campo Grande;2;1;2;90;1200.0;0.0;0.0;1200.0;13.33;13.33;Casa
Apartamento;Itanhangá;2;1;0;60;950.0;550.0;0.0;1500.0;15.83;25.0;Apartamento
Apartamento;Botafogo;3;1;0;105;2500.0;1084.0;207.0;3791.0;23.81;36.1;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;3000.0;2922.0;350.0;6272.0;38.46;80.41;Apartamento
Apartamento;Irajá;2;1;0;44;750.0;110.0;0.0;860.0;17.05;19.55;Apartamento
Apartamento;Ipanema;3;1;1;160;6000.0;1700.0;591.0;8291.0;37.5;51.82;Apartamento
Apartamento;Copacabana;1;0;0;150;3000.0;1750.0;215.0;4965.0;20.0;33.1;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;170;5000.0;850.0;350.0;6200.0;29.41;36.47;Apartamento
Apartamento;Copacabana;4;3;2;430;15000.0;2835.0;1663.0;19498.0;34.88;45.34;Apartamento
Apartamento;Copacabana;3;1;1;120;3400.0;1900.0;200.0;5500.0;28.33;45.83;Apartamento
Apartamento;Ipanema;3;1;1;140;6500.0;1750.0;10.0;8260.0;46.43;59.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;3;3;320;7900.0;949.0;2560.0;11409.0;24.69;35.65;Apartamento
Casa de Vila;Olaria;2;0;0;51;1000.0;0.0;0.0;1000.0;19.61;19.61;Casa
Apartamento;Botafogo;2;1;1;80;4300.0;1379.0;187.0;5866.0;53.75;73.32;Apartamento
Apartamento;Tijuca;2;0;0;70;1800.0;939.0;63.0;2802.0;25.71;40.03;Apartamento
Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0;14950.0;114.44;166.11;Apartamento
Apartamento;Humaitá;3;1;1;97;3300.0;1500.0;170.0;4970.0;34.02;51.24;Apartamento
Apartamento;Flamengo;1;0;0;65;2900.0;622.0;130.0;3652.0;44.62;56.18;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;140;2900.0;570.0;0.0;3470.0;20.71;24.79;Apartamento
Apartamento;Barra da Tijuca;2;2;1;110;4500.0;1960.0;589.0;7049.0;40.91;64.08;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;69;1100.0;800.0;517.0;2417.0;15.94;35.03;Apartamento
Apartamento;Copacabana;2;0;0;71;2200.0;580.0;0.0;2780.0;30.99;39.15;Apartamento
Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980.0;256.0;3636.0;28.24;42.78;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;2378.0;19.23;30.49;Apartamento
Apartamento;Jacarepaguá;2;1;0;48;800.0;572.0;0.0;1372.0;16.67;28.58;Apartamento
Apartamento;Botafogo;1;1;0;65;2200.0;880.0;125.0;3205.0;33.85;49.31;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;74;1550.0;1034.0;80.0;2664.0;20.95;36.0;Apartamento
Apartamento;Flamengo;2;0;0;68;2500.0;870.0;102.0;3472.0;36.76;51.06;Apartamento
Apartamento;Ipanema;4;2;1;236;6800.0;2700.0;700.0;10200.0;28.81;43.22;Apartamento
Apartamento;Flamengo;5;2;1;300;5500.0;2721.0;709.0;8930.0;18.33;29.77;Apartamento
Apartamento;Taquara;1;1;0;83;1200.0;578.0;0.0;1778.0;14.46;21.42;Apartamento
Apartamento;Barra da Tijuca;4;2;1;20;4800.0;1500.0;0.0;6300.0;240.0;315.0;Apartamento
Apartamento;Méier;3;1;1;85;1700.0;900.0;1350.0;3950.0;20.0;46.47;Apartamento
Apartamento;Barra da Tijuca;2;2;1;84;3400.0;656.0;307.0;4363.0;40.48;51.94;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;168;4000.0;1161.0;0.0;5161.0;23.81;30.72;Apartamento
Apartamento;Botafogo;2;0;1;85;3000.0;700.0;145.0;3845.0;35.29;45.24;Apartamento
Apartamento;Botafogo;1;1;1;58;2900.0;1275.0;126.0;4301.0;50.0;74.16;Apartamento
Apartamento;Camorim;3;1;1;65;1350.0;560.0;700.0;2610.0;20.77;40.15;Apartamento
Apartamento;Ipanema;2;0;0;100;2700.0;1580.0;180.0;4460.0;27.0;44.6;Apartamento
Apartamento;Andaraí;3;1;2;66;800.0;620.0;25.0;1445.0;12.12;21.89;Apartamento
Apartamento;Anil;3;1;0;65;850.0;430.0;0.0;1280.0;13.08;19.69;Apartamento
Apartamento;Barra da Tijuca;2;2;0;105;6000.0;2450.0;270.0;8720.0;57.14;83.05;Apartamento
Apartamento;Copacabana;1;0;0;44;1900.0;460.0;25.0;2385.0;43.18;54.2;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1690.0;620.0;155.0;2465.0;18.78;27.39;Apartamento
Apartamento;Copacabana;1;0;0;32;1200.0;430.0;29.0;1659.0;37.5;51.84;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1200.0;200.0;4400.0;40.0;58.67;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;3;190;3950.0;1290.0;300.0;5540.0;20.79;29.16;Apartamento
Casa;Campo Grande;2;0;1;54;1000.0;0.0;0.0;1000.0;18.52;18.52;Casa
Apartamento;Ipanema;3;1;1;107;6000.0;1260.0;328.0;7588.0;56.07;70.92;Apartamento
Apartamento;São Cristóvão;2;1;0;50;990.0;375.0;15.0;1380.0;19.8;27.6;Apartamento
Apartamento;Leblon;2;1;1;73;5500.0;1870.0;400.0;7770.0;75.34;106.44;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;4100.0;19.44;22.78;Apartamento
Casa de Condomínio;Barra da Tijuca;3;3;1;325;6500.0;1172.0;575.0;8247.0;20.0;25.38;Apartamento
Apartamento;Leblon;1;0;1;50;2990.0;1725.0;259.0;4974.0;59.8;99.48;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;2;80;3500.0;1370.0;240.0;5110.0;43.75;63.88;Apartamento
Apartamento;Engenho Novo;2;1;0;92;900.0;660.0;93.0;1653.0;9.78;17.97;Apartamento
Apartamento;Flamengo;3;1;0;100;3300.0;700.0;147.0;4147.0;33.0;41.47;Apartamento
Apartamento;Ipanema;3;1;1;162;7000.0;1620.0;450.0;9070.0;43.21;55.99;Apartamento
Apartamento;Copacabana;1;0;0;31;1100.0;397.0;67.0;1564.0;35.48;50.45;Apartamento
Apartamento;Copacabana;4;0;0;300;26000.0;1580.0;0.0;27580.0;86.67;91.93;Apartamento
Apartamento;Barra da Tijuca;4;3;2;225;7600.0;2651.0;720.0;10971.0;33.78;48.76;Apartamento
Apartamento;Jardim Botânico;3;2;1;145;4500.0;1575.0;0.0;6075.0;31.03;41.9;Apartamento
Apartamento;Barra da Tijuca;3;2;2;210;4200.0;2800.0;0.0;7000.0;20.0;33.33;Apartamento
Apartamento;Botafogo;3;2;1;104;3650.0;1870.0;254.0;5774.0;35.1;55.52;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;12000.0;3400.0;700.0;16100.0;35.29;47.35;Apartamento
Apartamento;Camorim;3;2;1;161;1500.0;900.0;2700.0;5100.0;9.32;31.68;Apartamento
Apartamento;Barra da Tijuca;4;3;4;392;25000.0;6700.0;25000.0;56700.0;63.78;144.64;Apartamento
Apartamento;Tijuca;3;0;1;85;1500.0;763.0;137.0;2400.0;17.65;28.24;Apartamento
Apartamento;Barra da Tijuca;4;3;4;200;8000.0;4300.0;0.0;12300.0;40.0;61.5;Apartamento
Apartamento;Leblon;4;3;2;250;10000.0;3300.0;800.0;14100.0;40.0;56.4;Apartamento
Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;1000.0;16.67;16.67;Casa
Quitinete;Copacabana;1;0;0;42;5000.0;500.0;1300.0;6800.0;119.05;161.9;Apartamento
Apartamento;Taquara;3;1;3;82;1600.0;700.0;95.0;2395.0;19.51;29.21;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;57;1500.0;606.0;77.0;2183.0;26.32;38.3;Apartamento
Apartamento;Copacabana;3;0;0;100;3000.0;650.0;0.0;3650.0;30.0;36.5;Apartamento
Apartamento;Flamengo;1;1;0;44;1799.0;440.0;20.0;2259.0;40.89;51.34;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2300.0;550.0;1400.0;4250.0;33.33;61.59;Apartamento
Apartamento;Copacabana;1;0;0;35;1600.0;500.0;0.0;2100.0;45.71;60.0;Apartamento
Quitinete;Copacabana;1;0;0;39;1300.0;650.0;76.0;2026.0;33.33;51.95;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;4;600;11000.0;1680.0;1700.0;14380.0;18.33;23.97;Apartamento
Apartamento;Botafogo;3;2;1;105;5000.0;1800.0;2570.0;9370.0;47.62;89.24;Apartamento
Apartamento;Ipanema;3;1;1;145;8000.0;1550.0;438.0;9988.0;55.17;68.88;Apartamento
Apartamento;Flamengo;2;0;0;86;2500.0;634.0;143.0;3277.0;29.07;38.1;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;75;1190.0;570.0;50.0;1810.0;15.87;24.13;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1700.0;230.0;7430.0;27.5;37.15;Apartamento
Quitinete;Glória;1;0;0;29;900.0;335.0;24.0;1259.0;31.03;43.41;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;85;2000.0;690.0;142.0;2832.0;23.53;33.32;Apartamento
Apartamento;Copacabana;2;0;0;70;3500.0;500.0;92.0;4092.0;50.0;58.46;Apartamento
Apartamento;Catete;3;1;1;94;3000.0;1227.0;0.0;4227.0;31.91;44.97;Apartamento
Apartamento;Leblon;1;1;0;54;3990.0;1590.0;110.0;5690.0;73.89;105.37;Apartamento
Apartamento;Flamengo;4;1;2;269;8500.0;2200.0;540.0;11240.0;31.6;41.78;Apartamento
Apartamento;Tijuca;2;1;0;99;1800.0;660.0;141.0;2601.0;18.18;26.27;Apartamento
Apartamento;Barra da Tijuca;4;4;3;500;28000.0;8000.0;2630.0;38630.0;56.0;77.26;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2600.0;540.0;140.0;3280.0;28.89;36.44;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2500.0;1000.0;200.0;3700.0;35.71;52.86;Apartamento
Apartamento;Copacabana;2;1;1;85;2600.0;819.0;136.0;3555.0;30.59;41.82;Apartamento
